Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO43,OUT049,1729.1299237618634
FDD59,OUT013,1428.5135962453878
FDQ10,OUT017,2820.8638478397056
FDW45,OUT035,2511.719829102015
NCK30,OUT049,4026.5259815763134
FDU31,OUT018,3144.0006732870734
NCQ17,OUT019,525.9474310677687
FDN01,OUT017,2855.3191991232484
FDZ19,OUT049,2850.4756333060936
DRG37,OUT017,2561.7165453883395
FDE32,OUT045,665.95534133219
FDO34,OUT049,2764.62478809246
FDM04,OUT019,-841.3636145439419
FDZ25,OUT049,2831.780462666938
FDU08,OUT049,1741.1639697192486
NCW30,OUT045,3916.5890240656668
NCM18,OUT013,1078.549431054612
FDS22,OUT035,980.6779650813451
NCH18,OUT017,3879.5491993662968
FDC23,OUT013,2855.0058597009793
FDY46,OUT013,2964.240694881462
NCU06,OUT046,3534.6516370696754
FDX57,OUT045,1598.4600339634362
FDX36,OUT027,4948.019524417355
FDL16,OUT045,772.30397297387
FDT16,OUT010,2179.129480532071
FDN16,OUT018,1461.6484004448216
FDC03,OUT046,3105.941989407076
DRF60,OUT013,3699.4138127694673
FDS27,OUT027,4542.617768560754
FDP33,OUT010,2047.2523585733816
FDJ36,OUT018,1415.7442067826778
NCR42,OUT013,652.9560735273823
FDV14,OUT017,1553.329567941007
NCP42,OUT035,3186.9157316173255
FDB50,OUT027,2735.7957858446266
NCC30,OUT027,4195.493781227568
FDA23,OUT018,1406.537506232297
FDW16,OUT017,1670.8810924432764
FDQ52,OUT010,1930.4511836663924
FDB58,OUT049,2453.8470378338493
NCP29,OUT049,1184.4823800133952
NCM05,OUT045,3994.5035206993753
FDO25,OUT013,3309.9084942415843
NCM54,OUT046,2026.5325969695625
NCL54,OUT046,2693.2111160404797
FDL39,OUT010,1017.8151912027341
FDF53,OUT018,2601.805799045524
NCQ42,OUT035,2181.5023722909
FDF58,OUT013,1137.6811897084226
FDZ04,OUT035,1260.8591529367611
FDE26,OUT019,410.21581259319623
FDS60,OUT017,2938.250955336748
FDV58,OUT017,3170.2983529110393
FDM04,OUT045,896.0764259618156
FDE08,OUT035,2491.3868817253033
NCB43,OUT049,2990.5007145102054
FDU11,OUT010,65.82452557196893
FDF22,OUT019,1453.5869651130838
FDE24,OUT013,2295.293129940246
DRJ49,OUT046,2074.2573065965344
NCQ53,OUT035,3779.5077256543386
NCL41,OUT013,706.5015755999624
FDR22,OUT013,1900.2003846319367
FDH04,OUT035,1731.9003752516417
DRH15,OUT045,703.478489736371
FDY40,OUT049,1024.0478270719163
NCI17,OUT035,1702.1903481415889
NCC18,OUT013,2711.7280679870523
FDY28,OUT027,4713.173690052609
FDB45,OUT027,3146.6052837326415
NCL30,OUT018,1751.7731178366694
FDM10,OUT017,3410.2874708999675
FDH22,OUT027,3461.077533363547
NCZ53,OUT017,3063.5570792963194
NCI18,OUT013,3480.050233039083
FDH14,OUT027,3748.704817603428
FDR36,OUT027,2262.8178727598024
FDW01,OUT045,2349.809250716321
FDK02,OUT027,3351.7144389102214
FDJ02,OUT018,2127.709158594375
FDU55,OUT013,4063.5673787539727
NCV18,OUT027,2807.928859035671
FDH14,OUT018,2006.6625278127108
FDZ37,OUT045,1453.563751988776
FDX49,OUT049,3736.3555595445296
NCD43,OUT046,1692.6675303135096
FDZ07,OUT013,1134.2956067503615
FDK43,OUT035,2190.926124327505
FDR32,OUT018,3309.884736829944
FDT39,OUT013,2512.081114545511
NCV54,OUT017,2025.1262549582946
FDF38,OUT018,564.7047700617427
FDV60,OUT046,3112.641398113948
FDH44,OUT027,3784.7046167936337
FDS21,OUT046,1127.6686690264091
NCL41,OUT045,610.8563013420995
FDM46,OUT017,1638.1862107166635
FDU27,OUT045,846.9007726593236
NCJ54,OUT017,3682.040773582306
DRG51,OUT018,2349.8400530574922
NCA29,OUT019,802.8316434779957
FDR47,OUT045,2970.7995775082995
NCL19,OUT027,3670.8231370057897
DRG01,OUT049,1375.0328385779437
FDG10,OUT046,1079.983442047312
NCV05,OUT049,2515.961372683694
NCH18,OUT019,1896.4138941621964
FDV14,OUT018,1190.091612948942
DRJ23,OUT035,3101.8461988819768
DRJ11,OUT046,2883.7408675859124
FDZ03,OUT017,3047.296001672356
FDI27,OUT010,-1004.7146000742573
FDJ14,OUT018,1140.8552673797112
FDU32,OUT017,2045.1123155469427
FDD47,OUT027,4153.104568011651
DRF36,OUT035,3116.9532571903837
FDM21,OUT046,3990.828089773299
FDV10,OUT018,566.9501842031909
FDH60,OUT018,2803.0037960145414
FDX47,OUT010,659.1265559298716
FDT19,OUT019,878.0583031414372
FDO11,OUT045,3876.886094460207
FDH24,OUT027,3943.264107895
FDL02,OUT018,1527.9627245342908
FDB02,OUT049,2920.42781415187
FDA43,OUT046,3063.519795019029
FDG52,OUT045,787.4277854763629
DRC12,OUT013,2988.9462567323103
FDY37,OUT018,2057.286682895277
NCU18,OUT045,2180.223841178629
FDU09,OUT035,1180.6672934132503
DRJ25,OUT027,2276.1735964823565
DRE12,OUT018,1531.3086953215989
DRL47,OUT017,2096.9211414434085
DRK01,OUT046,1560.138877600821
FDC22,OUT019,1130.5243284354938
FDG44,OUT013,957.3494831524328
FDW04,OUT035,2263.907988655051
FDK09,OUT049,3642.8685917535076
NCN43,OUT035,2100.3224124079006
FDG04,OUT049,3061.421421964066
FDH32,OUT010,-309.93113424824605
DRI47,OUT017,2418.8738725729113
DRE15,OUT013,1296.9430693904326
FDY11,OUT035,1357.5275136963367
FDO60,OUT049,927.522979393264
FDQ20,OUT018,519.7307853613536
FDO57,OUT027,3974.4142178499887
FDT14,OUT019,89.89819455358293
FDA57,OUT049,869.0261745199016
DRN35,OUT017,772.6322017913932
FDJ03,OUT046,947.0565870376388
FDX28,OUT017,1718.9748684053334
DRE25,OUT045,1432.4398915865768
FDR09,OUT046,4019.5410386736885
FDB23,OUT035,3716.6387468093008
FDO08,OUT045,2573.0292411091577
FDQ23,OUT049,1774.9796745772496
FDW04,OUT013,2158.2667512820153
DRK13,OUT010,1178.6014903199984
NCL17,OUT027,3670.153592166322
FDY21,OUT035,3144.6771171152177
FDJ38,OUT027,4432.416415540982
FDA37,OUT019,214.09347521184714
FDV43,OUT013,861.3337001986167
FDL36,OUT046,1522.455867970743
FDD53,OUT045,715.7796319957334
FDZ19,OUT010,882.1494926668087
FDV21,OUT045,1938.0418560296257
NCL54,OUT018,2432.88099741962
DRI47,OUT027,3723.552495872915
DRG03,OUT049,2553.668371128762
FDG21,OUT013,2434.6471324476292
FDW03,OUT018,1506.6277874656803
NCI55,OUT046,1938.1806042063374
DRC36,OUT019,917.2874738695172
FDH22,OUT017,2145.590725267557
FDV20,OUT045,2039.9137647994303
NCU41,OUT027,4423.941263633745
FDN46,OUT027,3146.2282007893136
FDK50,OUT045,2503.918975153466
NCA05,OUT027,3753.6904678151323
DRH01,OUT018,2439.0719064397294
FDT08,OUT018,2120.4506377679404
FDM08,OUT018,3256.3733286266793
FDZ07,OUT035,1228.0875658528048
FDS22,OUT017,987.7705155566896
FDV35,OUT027,3894.8900213961215
FDI28,OUT010,-543.7962582692976
FDW58,OUT027,3195.1609717129622
FDT52,OUT045,3782.581579356863
FDY34,OUT046,2649.644962947624
FDR10,OUT046,2557.5956873952564
FDK57,OUT017,2032.0015881586678
FDR02,OUT027,3227.652170916568
FDX49,OUT046,3651.707422832567
FDQ20,OUT046,770.05084391884
DRK23,OUT045,3812.8948070403335
NCW06,OUT046,2966.5079222861687
FDR31,OUT017,2484.9482715710596
NCE43,OUT013,2671.1507732450104
DRO59,OUT027,2705.794326883475
FDN09,OUT049,3889.419440068188
FDR11,OUT046,2568.3328693623107
FDO57,OUT013,2596.8038329014717
NCX18,OUT017,3156.4235725685758
FDB05,OUT018,3582.0564980519016
FDQ08,OUT018,854.0604133801298
NCG43,OUT035,1660.9076079872325
FDJ56,OUT013,1680.669898353904
FDA13,OUT010,-1181.224351610244
FDO56,OUT017,2041.9773217887314
FDB37,OUT018,3511.2473997783545
FDZ02,OUT018,1380.5477498475002
FDQ24,OUT046,3854.2860132368855
FDM16,OUT013,1343.1468498789372
FDU35,OUT049,1717.0069712051359
FDT35,OUT035,2831.461180723555
NCX30,OUT049,3909.708965902062
FDG04,OUT017,3058.5864277782016
FDI12,OUT035,1612.193636168303
FDE35,OUT035,1234.0793412874727
NCP14,OUT027,3120.2143470252013
NCY53,OUT045,1702.274638383361
FDP49,OUT017,1115.3983694140136
FDQ04,OUT017,885.3212898442049
FDM39,OUT035,2966.127700589303
FDO58,OUT019,716.737281539237
FDC56,OUT017,2019.217362794935
NCQ54,OUT046,2619.112755058082
FDV10,OUT027,2251.4261917696545
NCK17,OUT046,729.2275246929335
NCF55,OUT027,2108.222395369143
FDV33,OUT013,4096.55128892657
NCH29,OUT019,-309.6873371715879
FDA37,OUT027,3493.892664323948
FDH46,OUT018,1457.599852995957
FDS25,OUT035,1972.026296591215
FDH04,OUT027,2980.0455667160118
FDX52,OUT046,3044.1257584377922
NCD42,OUT017,795.6407357269428
FDW47,OUT017,2084.160519525987
FDL25,OUT027,2985.0306981474077
NCJ06,OUT010,60.550230238441145
FDY09,OUT013,2785.535409656616
FDS40,OUT046,721.9831465489592
FDH41,OUT017,3446.6201653915587
FDG38,OUT035,1601.6772648221393
FDU03,OUT027,4292.376139157691
FDV20,OUT046,2098.4014847956146
DRB13,OUT045,2951.036456185557
NCQ30,OUT013,1969.3882560839718
NCH06,OUT013,3802.24104086576
FDU50,OUT018,1606.2759412240084
NCO42,OUT019,438.0502316034325
FDW09,OUT018,1138.508658876969
FDH04,OUT013,1605.50345197584
FDC21,OUT045,1752.5467910121497
FDL21,OUT049,926.0172476503119
FDM46,OUT010,-365.8068127549002
FDT22,OUT019,-831.8231786442173
FDB28,OUT035,3240.0000037223695
FDI12,OUT018,1236.70784608439
FDA28,OUT045,2018.4265763337967
FDF59,OUT013,2094.156842960599
FDM45,OUT027,3430.7400019949564
FDQ56,OUT017,1488.0017578195516
FDR46,OUT049,2410.632406002955
FDT01,OUT013,3350.1517332206845
FDD16,OUT027,2713.181550532118
NCU30,OUT010,620.3495584821391
FDM40,OUT010,353.4052005708861
FDI56,OUT035,1684.9727991352313
NCS30,OUT013,2046.266201415215
FDU08,OUT017,1736.7973939499257
FDX51,OUT027,4533.86112730801
FDA43,OUT045,3022.815072342049
FDX59,OUT010,-1211.6838656463528
FDC37,OUT018,1487.039996124236
FDP58,OUT013,3418.993194260131
NCY42,OUT035,2403.4142196147
FDF21,OUT018,2741.184958388149
FDU10,OUT027,2197.181345731201
DRL47,OUT018,1724.8094127718336
FDA58,OUT018,3408.7986569996374
FDJ22,OUT049,3128.943756522665
FDK50,OUT046,2540.187432926657
FDO38,OUT035,1466.5740550586863
DRF60,OUT035,3821.346139099435
NCZ42,OUT019,1776.7359908216972
FDD35,OUT049,2021.9972640522024
FDL25,OUT045,1495.3297190128787
FDJ16,OUT013,1033.1345138538643
DRK59,OUT049,3700.9130321290236
FDI50,OUT046,3624.921909628302
NCB19,OUT045,1360.324362989078
DRI37,OUT035,1161.491636220748
FDA14,OUT027,3774.279014331329
FDC08,OUT018,3296.9033236493383
FDS45,OUT046,1764.8531079235331
FDI21,OUT049,1250.3998639164874
DRJ47,OUT035,2878.265568395304
DRE37,OUT027,4349.119478786816
FDT55,OUT018,2281.306447754267
NCG42,OUT027,3473.6731874835978
FDA31,OUT049,2791.8131070328523
NCW42,OUT046,3417.691020572521
FDF50,OUT017,3109.8736188366042
FDK56,OUT049,2999.385417447696
FDX10,OUT035,871.3593955452609
NCK07,OUT027,3980.3017544203253
FDZ49,OUT017,3578.5408032948267
FDR33,OUT013,1827.6330842409893
FDO44,OUT018,1534.3456956622763
FDA20,OUT046,2919.094596001842
NCL30,OUT045,1968.8256681667476
FDI05,OUT019,-591.123831513421
FDQ12,OUT018,3298.6481937980966
FDH47,OUT017,1706.0252294285733
FDH34,OUT018,2663.6041199312895
FDF29,OUT046,2162.260749312631
FDG40,OUT018,422.4573515827648
NCE18,OUT017,3922.251621655595
FDP21,OUT010,1151.398640845181
FDY50,OUT013,1479.450875806992
FDB36,OUT049,2226.8052786318153
NCZ29,OUT049,2123.189501567229
FDU20,OUT018,1722.603936940544
FDO56,OUT013,1998.8025836521629
FDW31,OUT049,3238.7818516209313
DRH59,OUT013,1280.6465300513562
NCB30,OUT017,3180.611106963359
FDK43,OUT027,3496.865855578424
FDW43,OUT045,3555.444215708614
NCL19,OUT017,2334.9256343487455
FDJ27,OUT046,1668.92583798426
FDC45,OUT046,2651.8767080237794
FDY40,OUT035,1093.3171637528492
NCM41,OUT035,1644.5023224990541
NCK18,OUT019,710.0565595888391
FDP37,OUT049,2175.5967248427296
FDA27,OUT027,5419.623967410501
NCX30,OUT035,3948.6111460418956
FDR09,OUT017,4076.1417798717143
FDG08,OUT027,4154.438118443791
NCU30,OUT013,2599.212374801629
FDB16,OUT017,1567.484432035636
FDM16,OUT017,1401.082153901295
FDC48,OUT013,1425.555749211669
NCF18,OUT046,2945.4750443554985
FDU46,OUT018,1244.5607316106025
FDH41,OUT018,3071.555933096838
NCN42,OUT010,419.4151844735362
FDU49,OUT046,1514.6816296074353
FDB20,OUT027,2754.723428711788
FDG50,OUT019,-344.8533456495163
FDW20,OUT045,1916.734726174811
NCO55,OUT049,1854.9697801844952
FDX48,OUT046,2506.562782338659
FDU48,OUT046,2136.552777047985
FDR48,OUT019,496.14715165318523
FDK27,OUT013,2038.1099320409953
FDT35,OUT013,2682.8773816630514
FDN12,OUT049,1883.2627712955923
NCE31,OUT019,-1257.8736804723858
FDL21,OUT017,935.0284297256756
FDV56,OUT017,1905.8081632810477
FDR16,OUT017,3469.0764862008123
NCP41,OUT049,1872.539033895535
FDJ27,OUT013,1732.7800149188083
FDA07,OUT017,2137.612761954477
FDK55,OUT049,1600.0802509139603
FDM33,OUT049,3524.9576088694794
FDY46,OUT046,2931.5026984552906
FDD36,OUT046,1919.3784548009853
FDB12,OUT027,3124.2264246636632
FDF28,OUT019,221.86319718955974
NCE07,OUT019,407.9553037297035
FDW50,OUT027,4035.276824996899
NCW18,OUT017,3711.8838372535356
NCJ17,OUT019,-503.46732955457173
DRZ24,OUT010,-4.458771912351267
FDS07,OUT035,2001.5687114311302
NCW05,OUT010,-186.87536226807407
FDZ22,OUT018,1138.4456686256603
FDK02,OUT046,1892.0353931784648
FDZ45,OUT027,4496.277340271602
FDL25,OUT046,1528.687983333844
FDS08,OUT045,2713.959094786407
NCZ42,OUT027,5057.056328554069
FDX57,OUT035,1783.4961906772699
FDF21,OUT046,3004.911072451413
FDJ56,OUT018,1327.815090291153
FDX10,OUT013,759.7998053130003
DRG48,OUT035,2451.9750266692276
DRN37,OUT046,2596.071077884169
NCY41,OUT018,392.7229937891928
FDN28,OUT045,1681.401672196063
FDE34,OUT045,2773.3475787025995
FDR10,OUT045,2548.011062892746
FDC32,OUT017,1640.8395256371673
DRG13,OUT046,2581.314086532829
FDP59,OUT049,1872.8589431101464
NCT53,OUT010,699.0099907293062
FDL57,OUT027,5445.559953663141
FDN32,OUT010,1035.8408328282512
FDK09,OUT018,3267.844888437891
FDA52,OUT010,934.7029404424133
FDC57,OUT049,3181.1605708323355
FDI09,OUT035,3862.727260191055
NCB07,OUT046,3061.9417109172537
FDP26,OUT035,1796.4772841173233
FDP40,OUT027,3299.8487844598712
FDL15,OUT013,2459.3891902904
FDV07,OUT046,1816.0601113648622
FDS03,OUT017,1233.3451072970238
FDE50,OUT049,3079.013649231584
FDQ15,OUT017,1453.3511486502462
FDQ33,OUT010,484.01219735444363
FDT22,OUT013,1050.9633656686915
DRO35,OUT035,2030.5187120244732
FDJ41,OUT049,4158.294372964661
FDQ27,OUT035,1900.091466800757
FDC26,OUT017,1915.2745938599355
NCF43,OUT027,3678.393921028804
NCR50,OUT035,2558.240363815919
FDE39,OUT018,1682.0314696346632
FDN49,OUT027,2217.640023373955
DRG11,OUT035,1860.3006243132218
NCA18,OUT049,1975.7228167350656
FDM36,OUT018,2490.984303402691
FDW32,OUT017,1575.2226112393864
NCQ18,OUT010,-315.2960638473997
FDX14,OUT027,2719.199120711912
FDD46,OUT017,2507.783207343665
FDI34,OUT019,1765.0456569043386
NCJ17,OUT035,1522.7779378678015
FDB52,OUT035,4130.708049387254
FDV55,OUT018,2028.2386627354026
FDC57,OUT046,3050.5672159521177
FDB29,OUT046,1907.6247675251147
NCO43,OUT035,1757.6771886841739
FDG44,OUT045,855.6754895150507
FDJ34,OUT045,2005.212158656842
FDH40,OUT049,1530.0109177832137
NCD07,OUT027,3188.6514582962936
FDB41,OUT017,987.8106234727572
FDH47,OUT018,1333.2381983943656
DRK37,OUT035,3063.649745745623
FDM25,OUT019,950.9209147783769
NCX06,OUT045,2796.519226407426
NCS05,OUT017,2219.439602291134
FDS39,OUT045,2223.417030098021
FDC47,OUT027,4937.950441058775
FDG20,OUT013,2869.2644348345248
DRL23,OUT017,1831.6654893558741
FDY33,OUT013,2572.6716617369257
NCH18,OUT045,3697.7911695289185
FDX47,OUT035,2664.24666460812
NCB06,OUT045,2429.958387201855
FDP36,OUT049,1040.5765328256223
FDW44,OUT018,2499.4672092477817
NCU41,OUT018,2718.8675152816863
NCS17,OUT046,1549.4847743723733
FDD46,OUT035,2597.076623374286
FDE45,OUT017,2900.933474563867
FDI09,OUT017,3813.3043953257315
NCJ54,OUT010,1707.7096508906357
NCA29,OUT018,2428.984116602142
NCN41,OUT027,3389.970226930933
FDY34,OUT035,2798.3970426732235
NCG55,OUT035,1989.7282610535144
DRM49,OUT046,793.7223246876446
NCB42,OUT049,1959.3358922961313
FDE58,OUT045,1805.593016840035
DRJ25,OUT013,907.3841882346212
FDS47,OUT010,-474.72038302957844
FDY21,OUT049,3157.5200380876004
NCI54,OUT013,1828.1226494025007
FDO24,OUT017,2560.4983916481124
FDY43,OUT035,2785.113131965484
FDF35,OUT018,1454.9935593870769
NCP29,OUT019,-817.4531664729948
FDN28,OUT027,3142.7765199773194
FDJ50,OUT018,683.2158123906097
FDQ14,OUT027,3830.5170009374033
FDC37,OUT035,1924.6008514417078
FDN08,OUT046,1945.397208670904
FDD04,OUT035,2399.932544357616
FDW34,OUT018,3514.7855535807935
FDP04,OUT017,1249.0123752289476
NCG07,OUT017,3023.3409677613477
NCN14,OUT018,2592.617604266778
FDJ16,OUT045,946.298991590487
NCM42,OUT045,1697.9684840021464
NCF19,OUT046,880.8781524448609
FDY21,OUT018,2770.53542196639
FDY19,OUT035,2037.5326853693248
FDV09,OUT045,2341.8954854575527
FDA28,OUT013,2111.380055730575
FDC38,OUT018,1856.1774441156867
FDL28,OUT045,3539.680966065534
NCH43,OUT049,3457.6992204534276
NCN53,OUT045,594.1706910291053
NCW05,OUT017,1821.0447489820224
NCO30,OUT018,2635.745918405929
FDT04,OUT019,-1199.4468962140318
FDB27,OUT018,2813.4092786742544
NCK07,OUT013,2633.8138159635682
NCA53,OUT013,902.1288117854422
FDB33,OUT018,2293.5741567894956
FDU37,OUT017,1463.2230657165528
FDR13,OUT035,2069.873509121876
FDE45,OUT049,2909.7432197658527
FDV37,OUT017,3205.3954036123205
FDX44,OUT019,-360.7163347941316
NCL06,OUT017,4109.256458717465
FDJ28,OUT045,2928.172936307552
FDX55,OUT049,3503.2221168505057
NCK17,OUT018,471.45791234519356
FDH52,OUT035,1274.6395695454
FDN13,OUT027,3061.984947806536
FDK44,OUT018,2422.3210486290122
FDU16,OUT046,1405.1299331870669
FDZ07,OUT017,1177.2811181305187
NCN06,OUT027,3984.635835256929
FDH02,OUT010,-330.1884115603284
NCW18,OUT045,3564.502079998784
FDH57,OUT013,2140.7773665648597
FDV35,OUT045,2388.949015168332
NCU29,OUT013,2335.1807322975874
NCP02,OUT046,1012.8398914130815
FDN44,OUT013,2592.6048305765867
FDX03,OUT018,604.4211221112557
FDR11,OUT010,637.147160740374
FDA36,OUT046,2909.0932681616414
FDP58,OUT027,4783.356570604105
FDH31,OUT045,1559.5720633060128
FDH34,OUT035,3090.8137494386133
FDS13,OUT035,4193.749803579291
FDT01,OUT018,3057.5847785037267
FDY09,OUT049,2887.8428531177724
FDV33,OUT027,5450.420509005971
NCW29,OUT010,181.47567117116546
NCN17,OUT045,1565.2625908069695
FDX01,OUT046,1916.6378223177726
FDL03,OUT049,3221.6088511912985
DRL59,OUT049,1066.0540463994541
DRM11,OUT027,5441.696818096796
FDA43,OUT049,3189.6661054656365
FDZ56,OUT010,821.4083763490734
FDI44,OUT018,1036.5512973515847
FDB50,OUT013,1353.677244301041
FDU15,OUT019,-1153.788261674748
NCJ19,OUT019,-839.2006536532042
FDD48,OUT013,1918.1996640045409
NCW42,OUT035,3560.3050709081335
FDL24,OUT017,2884.822390547074
NCB30,OUT013,3119.6247145824022
FDK25,OUT013,2722.239060882653
FDW28,OUT049,3152.1149241276908
FDD47,OUT017,2830.3071128828346
FDK16,OUT019,-360.82924974600655
FDW37,OUT046,1498.5932881681683
FDA48,OUT035,3561.8352666635105
FDA14,OUT017,2429.351299585756
FDV15,OUT013,1693.9061592186113
FDN22,OUT049,4010.430095125071
NCD55,OUT045,701.4923390962905
FDY43,OUT013,2664.6697720943575
NCU05,OUT017,1424.6162407428044
FDF10,OUT035,2498.611928898274
FDR39,OUT018,2617.376726118231
FDG40,OUT013,711.4204917543409
FDZ28,OUT019,222.2158800694574
FDE02,OUT045,1480.354483628461
FDU60,OUT049,2801.9405466177864
FDM21,OUT013,4017.6406735156957
FDV52,OUT019,34.572516123790365
NCW06,OUT013,3011.096536195279
FDX36,OUT035,3674.550312985453
FDT35,OUT027,4118.305607106594
NCL19,OUT010,442.3267457778662
NCD31,OUT046,2586.682487971166
FDE53,OUT019,-90.79465332349355
FDW58,OUT019,-114.19079727000485
DRF48,OUT046,2913.101498000052
FDW57,OUT035,2924.32868299865
DRH13,OUT017,1835.665531067116
FDT33,OUT013,2719.598414893971
DRK47,OUT027,4921.2943440720155
FDY22,OUT010,403.30073289098516
FDC35,OUT019,1363.5548343109886
FDO03,OUT013,3623.3271427404475
FDF24,OUT045,1362.8411278147541
FDF56,OUT018,2605.940774044532
FDD28,OUT013,1035.8418114556264
FDG53,OUT027,3695.718939172603
FDO27,OUT019,-277.680524842405
NCF54,OUT018,2424.9448432324107
FDC20,OUT027,2412.5160372653304
FDU10,OUT046,770.5696294557712
DRA24,OUT018,2354.925736592615
FDA02,OUT010,494.4539959619591
FDG10,OUT017,1172.2293410538678
FDW39,OUT010,1032.6914425912541
FDP04,OUT019,-727.9197685330389
NCM55,OUT013,2919.0582664791073
FDG47,OUT045,3967.275870829937
NCU41,OUT017,3088.0249110733766
NCK31,OUT017,1018.8440659722664
FDZ46,OUT045,1721.1768746753837
FDU13,OUT027,3764.4992249703014
NCF19,OUT045,826.8614637284791
NCJ43,OUT013,2730.3958171302456
NCJ05,OUT045,2352.2911635305495
FDS04,OUT027,3657.8369286210627
FDX28,OUT010,-179.35103068635613
FDB41,OUT027,2313.44084047248
FDG53,OUT046,2267.6547921176125
FDL15,OUT010,565.120925344578
FDQ08,OUT049,1231.9959461048916
DRN36,OUT013,1613.7068779824897
FDI46,OUT013,3940.0825185688986
FDG16,OUT027,4758.940232518976
FDV32,OUT013,1125.4705121510535
FDF44,OUT010,288.461657023053
FDK04,OUT018,731.4863466593447
NCA41,OUT013,3041.4440682047666
FDD51,OUT017,885.790231813255
NCZ53,OUT045,2878.8342464304455
FDP01,OUT027,3882.0779235137925
FDY25,OUT049,2959.5376285602533
FDB17,OUT018,2578.603393543577
NCV54,OUT018,1645.5981305023179
FDJ32,OUT017,1194.335853283495
FDA37,OUT049,2159.382866089653
FDG35,OUT035,2902.0707502323057
NCM05,OUT018,3821.894311390335
FDG45,OUT046,3301.960349193639
FDH28,OUT013,811.8970305399332
NCE18,OUT049,3929.2967495169014
FDH38,OUT045,1862.9415020515603
FDR56,OUT013,3173.3339419811355
FDH17,OUT027,3072.7919196956955
FDD39,OUT049,3503.5097499226995
FDB41,OUT049,1014.4257824577892
NCR53,OUT046,3432.7829214742364
FDX46,OUT017,1164.8141800697115
FDV28,OUT049,809.4844563159577
FDA08,OUT018,2388.251222798292
FDH45,OUT017,926.1361636545723
NCS38,OUT010,-101.65579468047099
FDD40,OUT010,1214.702420009602
DRM59,OUT035,2573.6818868598234
NCJ43,OUT018,2471.87035689809
NCN29,OUT013,926.3235704791771
NCC19,OUT045,2899.437206613545
FDR56,OUT035,3255.2844717025646
FDZ43,OUT049,3893.600842175336
FDJ32,OUT010,-803.2585107932812
DRH03,OUT017,1618.8968765317738
NCZ54,OUT035,2691.472785281482
FDE26,OUT017,2424.57442671286
FDS03,OUT045,1050.1407440758626
DRZ24,OUT019,2.9322766173036143
FDO48,OUT027,4908.120024746754
FDW39,OUT049,2878.127601311117
NCK05,OUT049,1162.6961004031793
NCK30,OUT017,4008.817767327005
FDT27,OUT018,3425.3182865532085
FDS08,OUT019,941.1700654505718
NCJ19,OUT049,1049.5471753957752
FDC58,OUT045,745.9962881733838
DRE37,OUT013,2950.7396718275822
FDW02,OUT035,2230.089070929463
FDJ02,OUT010,542.2712608943401
FDX09,OUT045,2732.948311058125
FDT31,OUT010,1101.1096717545583
FDI24,OUT049,2901.1403321777775
FDY09,OUT045,2717.3573083510228
FDV28,OUT045,633.2099836287126
DRM47,OUT049,3093.678562437551
FDT52,OUT019,1995.369321209936
FDI48,OUT018,725.3202301550348
FDY55,OUT017,4017.0881458870876
FDU48,OUT013,2158.9171679758465
FDN25,OUT045,968.4040238576667
FDP20,OUT049,2152.3006900621826
FDJ15,OUT013,3003.1187023610105
FDD04,OUT018,1965.1823414271903
FDY58,OUT045,3521.2172510240534
FDR37,OUT018,2647.3665343852595
FDF44,OUT013,2164.6057733294156
FDD32,OUT045,1375.1056815500533
FDR57,OUT017,2626.5897341581194
DRG39,OUT027,2375.565145301999
FDX15,OUT017,2591.8812688421244
DRN37,OUT045,2516.8128053362716
FDW40,OUT027,3711.0103756618864
FDB32,OUT049,1675.6133615554909
FDM40,OUT018,1990.1710494552522
FDE39,OUT027,3390.0227770883366
DRH49,OUT017,1463.0487761694392
FDT46,OUT049,1003.533044523668
NCF06,OUT035,4108.144234033392
FDP07,OUT017,3151.213567428696
FDC04,OUT013,3770.737220096819
FDZ32,OUT017,1839.5459437559498
FDD50,OUT045,2596.0322955251895
FDU56,OUT017,2978.616225547821
FDV34,OUT017,1389.3538476412336
NCY41,OUT013,723.2000250166908
NCK18,OUT046,2593.2833013411982
DRH25,OUT049,1027.331526749243
FDT57,OUT046,3706.4691682400094
FDV56,OUT018,1538.1150964090134
FDV12,OUT045,1585.4969014755911
FDN52,OUT017,1600.795443680122
FDX38,OUT035,1068.1098773788494
FDE47,OUT018,1723.7710113881435
NCO07,OUT013,3321.618525178129
FDV09,OUT027,3834.278659792473
FDZ23,OUT019,1086.5174117057973
DRH51,OUT018,1167.2441055391737
NCY54,OUT045,2592.746595223814
DRG49,OUT013,3830.0072951026436
NCC19,OUT049,3081.1066566781697
NCV53,OUT045,3652.490414249114
FDZ47,OUT019,-101.3939916061995
NCO26,OUT018,1561.9869552667546
NCP02,OUT045,989.917234883379
NCW30,OUT018,3724.7333220414284
NCN55,OUT046,3701.815043586903
FDB20,OUT010,-578.7943102552667
DRL11,OUT013,2507.78261780334
DRD60,OUT045,2781.860417045375
FDW14,OUT010,-307.53091487846655
FDL27,OUT010,-730.1670785561978
FDU09,OUT018,763.7831472273319
DRH36,OUT027,2676.0683213337325
FDP34,OUT027,3879.9428777473236
FDE04,OUT017,2953.455680554741
FDZ57,OUT027,3558.767593996012
FDF02,OUT010,-185.5462479508933
FDG28,OUT045,3767.719491845355
NCI31,OUT046,643.2366803375467
FDT43,OUT013,981.8406657128788
